15248, 750, 15187, 2304, 1.000000
4182, 780, 2496, 3387, 2.000000
14625, 9831, 11736, 7133, 1.000000
11705, 2631, 13109, 13108, 1.000000
3985, 1288, 12437, 12436, 2.000000
10251, 7402, 12123, 10004, 1.000000
604, 13373, 16028, 10703, 1.000000
10132, 9944, 6835, 2462, 1.000000
3302, 93, 6749, 1183, 1.000000
7682, 11049, 12872, 16893, 1.000000
13361, 14274, 7257, 7880, 1.000000
16718, 14201, 16719, 10242, 1.000000
10120, 8105, 11665, 12236, 1.000000
12747, 6442, 7944, 12870, 1.000000
11465, 9320, 6404, 7332, 1.000000
150, 2101, 5480, 15570, 1.000000
6394, 11453, 12947, 9700, 1.000000
2637, 3858, 3863, 696, 2.000000
800, 5264, 5263, 5265, 2.000000
16771, 15308, 15856, 4763, 1.000000
6299, 7209, 7208, 5236, 1.000000
10844, 6699, 15857, 14534, 1.000000
11586, 13959, 5750, 3100, 1.000000
15333, 4796, 3609, 2198, 2.000000
13503, 8212, 7783, 13180, 1.000000
12914, 7126, 11556, 15814, 1.000000
4528, 3516, 241, 2390, 2.000000
4539, 1887, 633, 4778, 2.000000
14073, 10825, 2132, 11169, 1.000000
11537, 14703, 14938, 7088, 1.000000
4103, 3336, 2291, 15449, 2.000000
6709, 9233, 14035, 12656, 1.000000
14430, 14659, 768, 2446, 1.000000
1148, 4747, 9158, 13704, 1.000000
14799, 10330, 12698, 3700, 1.000000
4643, 754, 844, 4642, 2.000000
1537, 2481, 2068, 3305, 1.000000
13973, 7521, 6611, 13363, 1.000000
16578, 4392, 507, 2684, 2.000000
2556, 12215, 10854, 11505, 1.000000
12824, 6970, 16007, 9142, 1.000000
109, 15327, 4966, 4955, 1.000000
16088, 8019, 11843, 10548, 1.000000
1715, 16450, 15012, 7866, 1.000000
8299, 12821, 10374, 5310, 2.000000
7984, 13131, 6335, 14238, 1.000000
7392, 8048, 16430, 8218, 1.000000
1331, 5536, 2617, 9451, 1.000000
13353, 16893, 10517, 5975, 1.000000
4205, 6068, 4207, 1158, 2.000000
8138, 7493, 15558, 13494, 1.000000
14828, 14002, 4906, 1473, 1.000000
10349, 8287, 6570, 7729, 1.000000
8246, 15438, 14689, 2473, 1.000000
5054, 1940, 6254, 12109, 1.000000
3662, 3450, 4482, 4128, 1.000000
3972, 3989, 1901, 822, 1.000000
11436, 8088, 7246, 9981, 1.000000
264, 3583, 15850, 4077, 1.000000
3962, 2316, 2825, 571, 1.000000
14845, 6403, 14852, 10955, 1.000000
11185, 15773, 6647, 10306, 1.000000
13160, 5452, 14747, 2422, 2.000000
13114, 3249, 5561, 211, 1.000000
7567, 7658, 12883, 9623, 1.000000
4370, 15029, 4371, 7915, 1.000000
10445, 4504, 1873, 11785, 1.000000
7120, 12248, 8390, 16352, 1.000000
12174, 11495, 9140, 8004, 1.000000
11074, 12152, 6653, 6014, 1.000000
14484, 8203, 2197, 9627, 1.000000
9540, 2356, 13333, 12938, 1.000000
7510, 6744, 9246, 10167, 1.000000
1610, 8286, 2604, 5445, 1.000000
6073, 5615, 2947, 2657, 1.000000
3056, 2380, 94, 10441, 1.000000
707, 4026, 2920, 2926, 1.000000
15522, 12765, 14279, 14280, 2.000000
14453, 15237, 1982, 9608, 1.000000
3073, 9678, 4105, 1622, 1.000000
1193, 3561, 4420, 6214, 2.000000
2091, 4950, 6179, 14798, 1.000000
12320, 10187, 5912, 13034, 1.000000
11541, 1091, 13279, 12390, 1.000000
933, 15781, 3739, 3701, 1.000000
11452, 1061, 12032, 4202, 2.000000
4534, 16577, 4535, 11064, 1.000000
15086, 9479, 2404, 15242, 1.000000
16745, 6499, 14044, 8340, 1.000000
12377, 6446, 16009, 9798, 1.000000
3939, 903, 3662, 13149, 1.000000
15232, 12866, 1364, 9277, 1.000000
7333, 13787, 6332, 9193, 1.000000
12834, 10147, 7289, 6848, 1.000000
7455, 3327, 16241, 14668, 1.000000
12902, 1388, 14825, 12903, 2.000000
15280, 6607, 9426, 8369, 1.000000
6279, 5189, 3680, 840, 2.000000
818, 6142, 16640, 15645, 1.000000
911, 16490, 2767, 10484, 1.000000
15040, 3491, 15069, 1577, 1.000000
1626, 5023, 3032, 2961, 2.000000
