0.76656,0.82572,3.5006
0.748,0.64341,3.0131
0.73641,0.91475,3.8426
0.73206,0.52769,2.5815
0.97531,0.65934,3.7695
0.75656,0.48706,2.1566
1.0225,0.58959,3.333
1.0263,0.49528,2.8939
1.0469,0.3785,2.4799
1.1016,0.33303,2.0494
1.0384,0.83516,4.2491
1.2888,0.61625,4.0601
1.3491,0.43078,3.2254
1.3003,0.21037,2.2541
1.3159,0.28506,2.6858
1.2944,0.53547,3.636
1.6956,0.57587,4.374
1.6756,0.23084,2.0749
1.5894,0.27531,2.58
1.5994,0.31966,3.0075
1.6631,0.43634,3.4054
1.9816,0.19728,2.3558
1.6653,0.45425,3.9293
2.0128,0.29922,2.7724
1.9328,0.466,4.1025
1.97,0.36866,3.2749
1.9472,0.41256,3.6881
2.2634,0.39409,2.9895
2.2641,0.47416,3.4601
